"","time","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","symbol","signif","Gene.stable.ID","Gene.stable.ID.1","Gene.name.1","symbol.hs"
"2371","9",8.76652347477025e-113,-2.39001648972626,0.037,0.211,2.83027210382958e-108,"Amph",TRUE,"ENSMUSG00000021314","ENSG00000078053","AMPH","AMPH"
"2372","9",9.29677781465803e-48,2.37923760720153,0.144,0.032,3.00146471746234e-43,"Gpr39",TRUE,"ENSMUSG00000026343","ENSG00000183840","GPR39","GPR39"
"2373","9",3.32639611508793e-119,-2.37833341902319,0.063,0.189,1.07392698575614e-114,"Cp",TRUE,"ENSMUSG00000003617","ENSG00000047457","CP","CP"
"2374","9",0,-2.37775527462847,0.231,0.403,0,"Kirrel3",TRUE,"ENSMUSG00000032036","ENSG00000149571","KIRREL3","KIRREL3"
"2375","9",0,2.37714925450022,0.487,0.142,0,"Mef2c",TRUE,"ENSMUSG00000005583","ENSG00000081189","MEF2C","MEF2C"
"2376","9",1.47351911718248e-10,2.37708875243579,0.135,0.022,4.75725646982363e-06,"Tgfb3",TRUE,"ENSMUSG00000021253","ENSG00000119699","TGFB3","TGFB3"
"2377","9",0,2.3760217259692,0.678,0.244,0,"Tes",TRUE,"ENSMUSG00000029552","ENSG00000135269","TES","TES"
"2378","9",0,2.37114338215558,0.66,0.191,0,"Myof",TRUE,"ENSMUSG00000048612","ENSG00000138119","MYOF","MYOF"
"2379","9",7.10558130986673e-211,-2.36833068301087,0.054,0.16,2.29403692589047e-206,"Kcnma1",TRUE,"ENSMUSG00000063142","ENSG00000156113","KCNMA1","KCNMA1"
"2380","9",1.2838731758743e-68,-2.35607121530371,0.048,0.129,4.14498454831018e-64,"Dock10",TRUE,"ENSMUSG00000038608","ENSG00000135905","DOCK10","DOCK10"
"2381","9",6.27784379630738e-73,2.35251783146699,0.197,0.047,2.02680186963784e-68,"Ptk2b",TRUE,"ENSMUSG00000059456","ENSG00000120899","PTK2B","PTK2B"
"2382","9",1.29657187203934e-17,2.34284801337449,0.137,0.029,4.18598228887902e-13,"Glipr1",TRUE,"ENSMUSG00000056888","ENSG00000139278","GLIPR1","GLIPR1"
"2383","9",1.87559805583473e-109,2.33659921759829,0.289,0.094,6.05536832326243e-105,"Sned1",TRUE,"ENSMUSG00000047793","ENSG00000162804","SNED1","SNED1"
"2384","9",3.86534713362466e-103,2.332371585835,0.293,0.056,1.24792732209072e-98,"Sct",TRUE,"ENSMUSG00000038580","ENSG00000070031","SCT","SCT"
"2385","9",0,2.32571819102287,0.762,0.246,0,"Hspb1",TRUE,"ENSMUSG00000004951","ENSG00000106211","HSPB1","HSPB1"
"2386","9",0,-2.32245172360141,0.251,0.534,0,"Sema6a",TRUE,"ENSMUSG00000019647","ENSG00000092421","SEMA6A","SEMA6A"
"2387","9",2.34990680817769e-273,2.31969021820007,0.381,0.097,7.58667413020168e-269,"Axl",TRUE,"ENSMUSG00000002602","ENSG00000167601","AXL","AXL"
"2388","9",0,2.31938522674188,0.733,0.351,0,"Lrp1",TRUE,"ENSMUSG00000040249","ENSG00000123384","LRP1","LRP1"
"2389","9",0,2.31473378103959,0.51,0.204,0,"Mitf",TRUE,"ENSMUSG00000035158","ENSG00000187098","MITF","MITF"
"2390","9",1.3243345707904e-34,-2.30839508632928,0.045,0.106,4.2756141617968e-30,"Onecut2",TRUE,"ENSMUSG00000045991","ENSG00000119547","ONECUT2","ONECUT2"
"2391","9",0,-2.30620627203436,0.248,0.49,0,"Macrod2",TRUE,"ENSMUSG00000068205","ENSG00000172264","MACROD2","MACROD2"
"2392","9",0,2.29285339185547,0.898,0.543,0,"Sox4",TRUE,"ENSMUSG00000076431","ENSG00000124766","SOX4","SOX4"
"2393","9",0,2.28945301982663,0.821,0.343,0,"Cd81",TRUE,"ENSMUSG00000037706","ENSG00000110651","CD81","CD81"
"2394","9",0,2.28819367002997,0.611,0.2,0,"Slc38a4",TRUE,"ENSMUSG00000022464","ENSG00000139209","SLC38A4","SLC38A4"
"2395","9",9.69065529639168e-87,-2.28523978674573,0.049,0.123,3.12862806244005e-82,"Gpc5",TRUE,"ENSMUSG00000022112","ENSG00000179399","GPC5","GPC5"
"2396","9",2.09137762960321e-104,2.28419150413041,0.291,0.064,6.75201267717396e-100,"Nup62cl",TRUE,"ENSMUSG00000072944","ENSG00000198088","NUP62CL","NUP62CL"
"2397","9",0,2.27762689306297,0.352,0.096,0,"Flrt2",TRUE,"ENSMUSG00000047414","ENSG00000185070","FLRT2","FLRT2"
"2398","9",0,2.26826746932627,0.461,0.124,0,"Sox9",TRUE,"ENSMUSG00000000567","ENSG00000125398","SOX9","SOX9"
"2399","9",8.93440213984306e-15,2.26747523861697,0.115,0.024,2.88447173084833e-10,"Plac1",TRUE,"ENSMUSG00000061082","ENSG00000170965","PLAC1","PLAC1"
"2400","9",0,2.26598911222291,0.942,0.499,0,"Ahnak",TRUE,"ENSMUSG00000069833","ENSG00000124942","AHNAK","AHNAK"
"2401","9",6.21786864781022e-169,2.26596433119116,0.317,0.063,2.00743889294553e-164,"Parm1",TRUE,"ENSMUSG00000034981","ENSG00000169116","PARM1","PARM1"
"2402","9",0,2.2639050982991,0.87,0.491,0,"Phldb2",TRUE,"ENSMUSG00000033149","ENSG00000144824","PHLDB2","PHLDB2"
"2403","9",1.6480664122471e-25,2.26117132058855,0.139,0.028,5.32078241193975e-21,"Fgd3",TRUE,"ENSMUSG00000037946","ENSG00000127084","FGD3","FGD3"
"2404","9",3.46886925670226e-65,-2.25982363790473,0.049,0.168,1.11992443952633e-60,"Snap25",TRUE,"ENSMUSG00000027273","ENSG00000132639","SNAP25","SNAP25"
"2405","9",0,2.2487040499715,0.703,0.251,0,"Cd44",TRUE,"ENSMUSG00000005087","ENSG00000026508","CD44","CD44"
"2406","9",0,-2.24463568223656,0.172,0.452,0,"Adam23",TRUE,"ENSMUSG00000025964","ENSG00000114948","ADAM23","ADAM23"
"2407","9",0,-2.22860468726303,0.211,0.385,0,"Cdh6",TRUE,"ENSMUSG00000039385","ENSG00000113361","CDH6","CDH6"
"2408","9",1.74875960120879e-169,-2.22523236882491,0.114,0.177,5.64587037250259e-165,"Trpm3",TRUE,"ENSMUSG00000052387","ENSG00000083067","TRPM3","TRPM3"
"2409","9",4.7608072580737e-97,-2.22430891676358,0.109,0.149,1.53702662326909e-92,"Lrrc4c",TRUE,"ENSMUSG00000050587","ENSG00000148948","LRRC4C","LRRC4C"
"2410","9",0,2.21912190560061,0.337,0.087,0,"Cntn4",TRUE,"ENSMUSG00000064293","ENSG00000144619","CNTN4","CNTN4"
"2411","9",1.87002769034811e-97,2.21689076424352,0.242,0.068,6.03738439828888e-93,"Calcrl",TRUE,"ENSMUSG00000059588","ENSG00000064989","CALCRL","CALCRL"
"2412","9",0,2.21228919018204,0.58,0.193,0,"Hmox1",TRUE,"ENSMUSG00000005413","ENSG00000100292","HMOX1","HMOX1"
"2413","9",1.6354183244323e-12,2.20180533064183,0.115,0.026,5.27994806042969e-08,"Sytl5",TRUE,"ENSMUSG00000054453","ENSG00000147041","SYTL5","SYTL5"
"2414","9",4.99239750524074e-164,-2.1999395283406,0.108,0.253,1.61179553456697e-159,"Nebl",TRUE,"ENSMUSG00000053702","ENSG00000078114","NEBL","NEBL"
"2415","9",3.53157839585621e-55,-2.19362125105932,0.049,0.13,1.14017008510218e-50,"Lrmda",TRUE,"ENSMUSG00000063458","ENSG00000148655","LRMDA","LRMDA"
"2416","9",0.000100013243489479,2.18823978033274,0.12,0.021,1,"Plac8",FALSE,"ENSMUSG00000029322","ENSG00000145287","PLAC8","PLAC8"
"2417","9",2.49910470428891e-145,2.18799385706934,0.327,0.079,8.06835953779675e-141,"Srxn1",TRUE,"ENSMUSG00000032802","ENSG00000271303","SRXN1","SRXN1"
"2418","9",3.42932976834879e-174,2.18613336508021,0.373,0.103,1.10715911571141e-169,"Abca1",TRUE,"ENSMUSG00000015243","ENSG00000165029","ABCA1","ABCA1"
"2419","9",0,-2.18502650083101,0.389,0.622,0,"Nav2",TRUE,"ENSMUSG00000052512","ENSG00000166833","NAV2","NAV2"
"2420","9",7.1201567495196e-143,-2.18083620826295,0.045,0.127,2.2987426065824e-138,"Dscam",TRUE,"ENSMUSG00000050272","ENSG00000171587","DSCAM","DSCAM"
"2421","9",5.03186274624845e-76,-2.17847941802367,0.062,0.135,1.62453688762631e-71,"Fam189a1",TRUE,"ENSMUSG00000030518","ENSG00000104059","FAM189A1","FAM189A1"
"2422","9",0,2.17402344335061,0.547,0.188,0,"Itgb5",TRUE,"ENSMUSG00000022817","ENSG00000082781","ITGB5","ITGB5"
"2423","9",0,2.17214586362707,0.783,0.324,0,"Ckap4",TRUE,"ENSMUSG00000046841","ENSG00000136026","CKAP4","CKAP4"
"2424","9",0,-2.17179273133033,0.099,0.305,0,"Zfp42",TRUE,"ENSMUSG00000051176","ENSG00000179059","ZFP42","ZFP42"
"2425","9",3.14381607857838e-87,-2.16491920329223,0.045,0.145,1.01498102096903e-82,"Pex5l",TRUE,"ENSMUSG00000027674","ENSG00000114757","PEX5L","PEX5L"
"2426","9",0,2.16102187402552,0.654,0.226,0,"Phlda1",TRUE,"ENSMUSG00000020205","ENSG00000139289","PHLDA1","PHLDA1"
"2427","9",1.10632804945747e-27,2.15737760634183,0.173,0.045,3.57178010767345e-23,"Papss2",TRUE,"ENSMUSG00000024899","ENSG00000198682","PAPSS2","PAPSS2"
"2428","9",0,2.14878710707269,0.834,0.382,0,"Pcdh7",TRUE,"ENSMUSG00000029108","ENSG00000169851","PCDH7","PCDH7"
"2429","9",0,2.14831848186175,0.855,0.546,0,"Slc6a6",TRUE,"ENSMUSG00000030096","ENSG00000131389","SLC6A6","SLC6A6"
"2430","9",3.20927952889883e-33,2.14531997195729,0.199,0.034,1.03611589590499e-28,"Arhgef6",TRUE,"ENSMUSG00000031133","ENSG00000129675","ARHGEF6","ARHGEF6"
"2431","9",3.12626068169943e-37,-2.14183878726976,0.06,0.154,1.00931326108666e-32,"Ntn4",TRUE,"ENSMUSG00000020019","ENSG00000074527","NTN4","NTN4"
"2432","9",0,2.14025762730643,0.851,0.433,0,"Sqstm1",TRUE,"ENSMUSG00000015837","ENSG00000161011","SQSTM1","SQSTM1"
"2433","9",0,2.13681834044668,0.651,0.247,0,"Frmd6",TRUE,"ENSMUSG00000048285","ENSG00000139926","FRMD6","FRMD6"
"2434","9",0,2.13269415000658,0.54,0.141,0,"Fmn1",TRUE,"ENSMUSG00000044042","ENSG00000248905","FMN1","FMN1"
"2435","9",7.60086109821514e-155,-2.1305980415144,0.102,0.273,2.45393800555876e-150,"Btbd11",TRUE,"ENSMUSG00000020042","ENSG00000151136","BTBD11","BTBD11"
"2436","9",0,-2.12731996218664,0.192,0.426,0,"Phc1",TRUE,"ENSMUSG00000040669","ENSG00000111752","PHC1","PHC1"
"2437","9",0,2.12670267752345,0.868,0.41,0,"Vcan",TRUE,"ENSMUSG00000021614","ENSG00000038427","VCAN","VCAN"
"2438","9",5.65493635650931e-34,-2.12443991308914,0.041,0.16,1.82569620269903e-29,"Rab6b",TRUE,"ENSMUSG00000032549","ENSG00000154917","RAB6B","RAB6B"
"2439","9",0,2.11890645347541,0.516,0.162,0,"Tns1",TRUE,"ENSMUSG00000055322","ENSG00000079308","TNS1","TNS1"
"2440","9",0,-2.1183419478246,0.253,0.428,0,"Erbb4",TRUE,"ENSMUSG00000062209","ENSG00000178568","ERBB4","ERBB4"
"2441","9",1.9492152169572e-109,-2.11806119963843,0.073,0.123,6.29304132794632e-105,"Unc5d",TRUE,"ENSMUSG00000063626","ENSG00000156687","UNC5D","UNC5D"
"2442","9",2.80761967734999e-89,2.11672646275251,0.278,0.067,9.06440012832444e-85,"Ednra",TRUE,"ENSMUSG00000031616","ENSG00000151617","EDNRA","EDNRA"
"2443","9",0,2.11467844138178,0.615,0.319,0,"Vegfc",TRUE,"ENSMUSG00000031520","ENSG00000150630","VEGFC","VEGFC"
"2444","9",0,2.10695849833479,0.663,0.205,0,"Ldlrad4",TRUE,"ENSMUSG00000024544","ENSG00000168675","LDLRAD4","LDLRAD4"
"2445","9",2.14208263325175e-27,2.10424511597677,0.188,0.044,6.91571378145327e-23,"Gpx3",TRUE,"ENSMUSG00000018339","ENSG00000211445","GPX3","GPX3"
"2446","9",1.00886618544986e-52,2.0879924481409,0.251,0.055,3.25712447972488e-48,"Dusp9",TRUE,"ENSMUSG00000031383","ENSG00000130829","DUSP9","DUSP9"
"2447","9",2.02764183223903e-109,2.08745024665022,0.202,0.057,6.5462416553837e-105,"Brinp1",TRUE,"ENSMUSG00000028351","ENSG00000078725","BRINP1","BRINP1"
"2448","9",4.93265959032288e-157,-2.07890653716607,0.129,0.288,1.59250914873574e-152,"Cdh10",TRUE,"ENSMUSG00000022321","ENSG00000040731","CDH10","CDH10"
"2449","9",0,-2.07873058647457,0.202,0.393,0,"Sorcs1",TRUE,"ENSMUSG00000043531","ENSG00000108018","SORCS1","SORCS1"
"2450","9",0,2.07050483861642,0.535,0.201,0,"F2r",TRUE,"ENSMUSG00000048376","ENSG00000181104","F2R","F2R"
"2451","9",1.353620679823e-276,-2.07013160940521,0.107,0.254,4.37016436480857e-272,"Gria4",TRUE,"ENSMUSG00000025892","ENSG00000152578","GRIA4","GRIA4"
"2452","9",0,2.05825526570535,0.443,0.138,0,"Mdfic",TRUE,"ENSMUSG00000041390","ENSG00000135272","MDFIC","MDFIC"
"2453","9",0,-2.04943789306876,0.205,0.509,0,"Lrp2",TRUE,"ENSMUSG00000027070","ENSG00000081479","LRP2","LRP2"
"2454","9",0,2.04252630994565,0.846,0.425,0,"Me1",TRUE,"ENSMUSG00000032418","ENSG00000065833","ME1","ME1"
"2455","9",2.17060734131911e-85,-2.03774385325903,0.07,0.169,7.00780580144875e-81,"Fgf12",TRUE,"ENSMUSG00000022523","ENSG00000114279","FGF12","FGF12"
"2456","9",0,2.03256663622258,0.852,0.361,0,"Serpinh1",TRUE,"ENSMUSG00000070436","ENSG00000149257","SERPINH1","SERPINH1"
"2457","9",0,-2.02949671844998,0.253,0.457,0,"Sorbs2",TRUE,"ENSMUSG00000031626","ENSG00000154556","SORBS2","SORBS2"
"2458","9",3.80182445838259e-213,-2.02621907014494,0.105,0.282,1.22741902638882e-208,"Fras1",TRUE,"ENSMUSG00000034687","ENSG00000138759","FRAS1","FRAS1"
"2459","9",9.90113397234338e-23,2.02324352943961,0.196,0.044,3.19658110297106e-18,"Ccdc80",TRUE,"ENSMUSG00000022665","ENSG00000091986","CCDC80","CCDC80"
"2460","9",0,2.0086721263958,0.545,0.197,0,"Tmeff2",TRUE,"ENSMUSG00000026109","ENSG00000144339","TMEFF2","TMEFF2"
"2461","9",0,2.00684033781064,0.56,0.162,0,"Col5a1",TRUE,"ENSMUSG00000026837","ENSG00000130635","COL5A1","COL5A1"
"2462","9",3.73309753765491e-152,2.00292980635613,0.36,0.084,1.20523054003189e-147,"Hoxa9",TRUE,"ENSMUSG00000038227","ENSG00000257184","",""
"2463","9",4.40085495553675e-11,2.00281484880813,0.137,0.03,1.42081602239504e-06,"Nxf7",TRUE,"ENSMUSG00000031410","ENSG00000269405","NXF2","NXF2"
"2464","9",3.65790846811961e-299,-1.99720303523302,0.142,0.221,1.18095574893242e-294,"Ntm",TRUE,"ENSMUSG00000059974","ENSG00000182667","NTM","NTM"
"2465","9",0,1.99444084559021,0.609,0.203,0,"Nrp2",TRUE,"ENSMUSG00000025969","ENSG00000118257","NRP2","NRP2"
"2466","9",4.09180375690894e-11,1.99068430419816,0.138,0.028,1.32103884291805e-06,"Angptl4",TRUE,"ENSMUSG00000002289","ENSG00000167772","ANGPTL4","ANGPTL4"
"2467","9",7.79770101208888e-44,-1.98790656436816,0.056,0.176,2.5174877717529e-39,"Ednrb",TRUE,"ENSMUSG00000022122","ENSG00000136160","EDNRB","EDNRB"
"2468","9",0,1.97875900761554,0.698,0.345,0,"Btg2",TRUE,"ENSMUSG00000020423","ENSG00000159388","BTG2","BTG2"
"2469","9",3.45026191860769e-121,-1.97136752705496,0.04,0.191,1.11391706042249e-116,"Tdgf1",TRUE,"ENSMUSG00000032494","ENSG00000241186","TDGF1","TDGF1"
"2470","9",1.03494746736388e-14,1.96858258309243,0.152,0.03,3.34132789838427e-10,"Spink1",TRUE,"ENSMUSG00000024503","ENSG00000164266","SPINK1","SPINK1"
"2471","9",8.39602980058295e-138,1.96445569044083,0.304,0.096,2.71065822111821e-133,"Pla2g7",TRUE,"ENSMUSG00000023913","ENSG00000146070","PLA2G7","PLA2G7"
"2472","9",0,1.96176560892844,0.574,0.182,0,"Lrrk1",TRUE,"ENSMUSG00000015133","ENSG00000154237","LRRK1","LRRK1"
"2473","9",5.96697990800436e-298,1.96091496481001,0.443,0.185,1.92643946329921e-293,"Cdkn1c",TRUE,"ENSMUSG00000037664","ENSG00000129757","CDKN1C","CDKN1C"
"2474","9",0,-1.95333295829993,0.403,0.73,0,"Prtg",TRUE,"ENSMUSG00000036030","ENSG00000166450","PRTG","PRTG"
"2475","9",2.91970551423756e-176,-1.94350326644966,0.116,0.27,9.42626925271597e-172,"Tmtc1",TRUE,"ENSMUSG00000030306","ENSG00000133687","TMTC1","TMTC1"
"2476","9",2.65707768413451e-37,-1.94088770378964,0.061,0.127,8.57837530322827e-33,"Thbs2",TRUE,"ENSMUSG00000023885","ENSG00000186340","THBS2","THBS2"
"2477","9",5.3173664720213e-11,1.93815629616586,0.122,0.044,1.71671176549208e-06,"Prdm1",TRUE,"ENSMUSG00000038151","ENSG00000057657","PRDM1","PRDM1"
"2478","9",0,1.93006036093683,0.98,0.714,0,"Fn1",TRUE,"ENSMUSG00000026193","ENSG00000115414","FN1","FN1"
"2479","9",3.08324478448079e-218,-1.92921091379658,0.142,0.332,9.95425578669622e-214,"Sdk2",TRUE,"ENSMUSG00000041592","ENSG00000069188","SDK2","SDK2"
"2480","9",6.81750496243268e-306,-1.92047837350865,0.205,0.35,2.20103147712139e-301,"Klhl29",TRUE,"ENSMUSG00000020627","ENSG00000119771","KLHL29","KLHL29"
"2481","9",0,1.92011755860523,0.511,0.178,0,"Myo1d",TRUE,"ENSMUSG00000035441","ENSG00000176658","MYO1D","MYO1D"
"2482","9",0,1.91718281602635,0.601,0.233,0,"Chst11",TRUE,"ENSMUSG00000034612","ENSG00000171310","CHST11","CHST11"
"2483","9",9.49608615868154e-56,-1.90902828234054,0.066,0.174,3.06581141633034e-51,"Nmnat2",TRUE,"ENSMUSG00000042751","ENSG00000157064","NMNAT2","NMNAT2"
"2484","9",9.78415743654329e-74,1.90697421268263,0.201,0.065,3.158815228388e-69,"Ggct",TRUE,"ENSMUSG00000002797","ENSG00000281039","",""
"2485","9",0,1.90341076095524,0.479,0.201,0,"Jag1",TRUE,"ENSMUSG00000027276","ENSG00000101384","JAG1","JAG1"
"2486","9",6.81826651311619e-71,1.902617125963,0.307,0.068,2.20127734375956e-66,"Pdgfra",TRUE,"ENSMUSG00000029231","ENSG00000134853","PDGFRA","PDGFRA"
"2487","9",5.46838761228662e-158,-1.90162753103054,0.107,0.199,1.76546894062673e-153,"Bmp6",TRUE,"ENSMUSG00000039004","ENSG00000153162","BMP6","BMP6"
"2488","9",1.29679765643939e-75,1.90115989530962,0.234,0.069,4.18671123381456e-71,"Adamts5",TRUE,"ENSMUSG00000022894","ENSG00000154736","ADAMTS5","ADAMTS5"
"2489","9",1.64856953699423e-94,-1.89798141508943,0.08,0.197,5.32240675018587e-90,"Agbl4",TRUE,"ENSMUSG00000061298","ENSG00000186094","AGBL4","AGBL4"
"2490","9",0,-1.89173627236259,0.394,0.539,0,"Nrg1",TRUE,"ENSMUSG00000062991","ENSG00000157168","NRG1","NRG1"
"2491","9",0,-1.89111868573764,0.397,0.601,0,"Nes",TRUE,"ENSMUSG00000004891","ENSG00000132688","NES","NES"
"2492","9",1.04634531461053e-52,-1.88976101177932,0.041,0.127,3.37812584822009e-48,"Inpp5d",TRUE,"ENSMUSG00000026288","ENSG00000168918","INPP5D","INPP5D"
"2493","9",0,-1.88565833022691,0.472,0.611,0,"Pard3b",TRUE,"ENSMUSG00000052062","ENSG00000116117","PARD3B","PARD3B"
"2494","9",1.7052652428243e-272,-1.88504305916313,0.265,0.299,5.50544883645825e-268,"Il1rapl1",TRUE,"ENSMUSG00000052372","ENSG00000169306","IL1RAPL1","IL1RAPL1"
"2495","9",0,-1.8802814353936,0.285,0.531,0,"Tet1",TRUE,"ENSMUSG00000047146","ENSG00000138336","TET1","TET1"
"2496","9",0,1.8717863636862,0.603,0.264,0,"Grb10",TRUE,"ENSMUSG00000020176","ENSG00000106070","GRB10","GRB10"
"2497","9",0,1.86647472724087,0.594,0.262,0,"Hecw2",TRUE,"ENSMUSG00000042807","ENSG00000138411","HECW2","HECW2"
"2498","9",1.53152394451945e-88,1.86232981670916,0.154,0.026,4.94452505488104e-84,"Grem2",TRUE,"ENSMUSG00000050069","ENSG00000180875","GREM2","GREM2"
"2499","9",2.22010505497634e-42,-1.86016834670671,0.063,0.15,7.1676091699911e-38,"Fam78b",TRUE,"ENSMUSG00000060568","ENSG00000188859","FAM78B","FAM78B"
"2500","9",4.61793715393048e-173,1.85408259672989,0.426,0.14,1.49090101014645e-168,"Sgk1",TRUE,"ENSMUSG00000019970","ENSG00000118515","SGK1","SGK1"
"2501","9",0,1.85299820996168,0.99,0.748,0,"Cald1",TRUE,"ENSMUSG00000029761","ENSG00000122786","CALD1","CALD1"
"2502","9",7.17624144572047e-117,-1.83364116412337,0.04,0.129,2.31684955075086e-112,"Nr5a2",TRUE,"ENSMUSG00000026398","ENSG00000116833","NR5A2","NR5A2"
"2503","9",8.07154054365243e-17,1.83273398461571,0.138,0.032,2.60589686451819e-12,"Nrn1",TRUE,"ENSMUSG00000039114","ENSG00000124785","NRN1","NRN1"
"2504","9",0,1.82091536089563,0.537,0.2,0,"Chsy3",TRUE,"ENSMUSG00000058152","ENSG00000198108","CHSY3","CHSY3"
"2505","9",0,1.81752220905606,0.653,0.242,0,"Krt18",TRUE,"ENSMUSG00000023043","ENSG00000111057","KRT18","KRT18"
"2506","9",0,1.81591009209086,0.85,0.563,0,"Ccnd2",TRUE,"ENSMUSG00000000184","ENSG00000285901","",""
"2507","9",0,1.81407908479742,0.544,0.236,0,"Dusp4",TRUE,"ENSMUSG00000031530","ENSG00000120875","DUSP4","DUSP4"
"2508","9",1.28902946769356e-268,-1.81260754613626,0.144,0.369,4.16163163644867e-264,"Dnmt3b",TRUE,"ENSMUSG00000027478","ENSG00000088305","DNMT3B","DNMT3B"
"2509","9",0,1.80613838243623,0.517,0.187,0,"Pdlim1",TRUE,"ENSMUSG00000055044","ENSG00000107438","PDLIM1","PDLIM1"
"2510","9",0,1.80181317455805,0.481,0.206,0,"Timp3",TRUE,"ENSMUSG00000020044","ENSG00000100234","TIMP3","TIMP3"
"2511","9",1.1706377850866e-68,1.79840025101488,0.306,0.082,3.7794040891521e-64,"Fhl2",TRUE,"ENSMUSG00000008136","ENSG00000115641","FHL2","FHL2"
"2512","9",6.83028684668568e-23,1.79211867913936,0.184,0.051,2.20515810845247e-18,"Hoxa7",TRUE,"ENSMUSG00000038236","ENSG00000122592","HOXA7","HOXA7"
"2513","9",0,1.78291284799932,0.454,0.264,0,"Cnksr2",TRUE,"ENSMUSG00000025658","ENSG00000149970","CNKSR2","CNKSR2"
"2514","9",3.52034889370744e-52,-1.77363447698897,0.06,0.112,1.13654464033345e-47,"Reln",TRUE,"ENSMUSG00000042453","ENSG00000189056","RELN","RELN"
"2515","9",2.36781689232269e-106,-1.77163950935679,0.097,0.241,7.6444968368638e-102,"Pag1",TRUE,"ENSMUSG00000027508","ENSG00000076641","PAG1","PAG1"
"2516","9",7.54416399897172e-154,1.76434348051274,0.349,0.079,2.43563334706802e-149,"Nrk",TRUE,"ENSMUSG00000052854","ENSG00000123572","NRK","NRK"
"2517","9",0,1.74797526548516,0.73,0.314,0,"Fth1",TRUE,"ENSMUSG00000024661","ENSG00000167996","FTH1","FTH1"
"2518","9",8.4022780936002e-43,1.74166954978208,0.194,0.053,2.71267548251882e-38,"Cav1",TRUE,"ENSMUSG00000007655","ENSG00000105974","CAV1","CAV1"
"2519","9",3.15984880175536e-296,-1.74091628897604,0.26,0.522,1.02015718564672e-291,"Igfbp2",TRUE,"ENSMUSG00000039323","ENSG00000115457","IGFBP2","IGFBP2"
"2520","9",0,1.73771401768268,0.943,0.55,0,"Sparc",TRUE,"ENSMUSG00000018593","ENSG00000113140","SPARC","SPARC"
"2521","9",0,1.7289531351496,0.766,0.377,0,"Thbs1",TRUE,"ENSMUSG00000040152","ENSG00000137801","THBS1","THBS1"
"2522","9",0,1.72568778214603,0.578,0.202,0,"Runx1",TRUE,"ENSMUSG00000022952","ENSG00000159216","RUNX1","RUNX1"
"2523","9",0,-1.72173734102353,0.503,0.472,0,"Nav3",TRUE,"ENSMUSG00000020181","ENSG00000067798","NAV3","NAV3"
"2524","9",1.76879483748708e-78,1.7205631837309,0.103,0.048,5.71055413282703e-74,"Cubn",TRUE,"ENSMUSG00000026726","ENSG00000107611","CUBN","CUBN"
"2525","9",1.29678898913704e-114,-1.7157169418846,0.098,0.176,4.18668325142893e-110,"Cobl",TRUE,"ENSMUSG00000020173","ENSG00000106078","COBL","COBL"
"2526","9",0,1.71360998394999,0.874,0.571,0,"Ppfibp1",TRUE,"ENSMUSG00000016487","ENSG00000110841","PPFIBP1","PPFIBP1"
"2527","9",2.41021004333185e-199,1.71031001641583,0.419,0.149,7.78136312489688e-195,"Nabp1",TRUE,"ENSMUSG00000026107","ENSG00000173559","NABP1","NABP1"
"2528","9",2.65981168510367e-53,-1.70719717911634,0.099,0.175,8.5872020253572e-49,"Rgs20",TRUE,"ENSMUSG00000002459","ENSG00000147509","RGS20","RGS20"
"2529","9",6.06877841390941e-85,-1.70610389596939,0.035,0.112,1.95930511093065e-80,"Morc1",TRUE,"ENSMUSG00000022652","ENSG00000114487","MORC1","MORC1"
"2530","9",0.000321053573214341,1.70185952565343,0.111,0.026,1,"Lgals9",FALSE,"ENSMUSG00000001123","ENSG00000105198","LGALS13","LGALS13"
"2531","9",2.91325056441087e-09,1.70080911037076,0.103,0.03,9.4054294472005e-05,"Ctsh",TRUE,"ENSMUSG00000032359","ENSG00000103811","CTSH","CTSH"
"2532","9",8.34433337570523e-284,1.69917707587229,0.498,0.187,2.69396803034643e-279,"Pwwp3b",TRUE,"ENSMUSG00000042515","ENSG00000157502","PWWP3B","PWWP3B"
"2533","9",1.34468862860501e-220,1.69846007390259,0.5,0.194,4.34132723745128e-216,"Arhgap29",TRUE,"ENSMUSG00000039831","ENSG00000137962","ARHGAP29","ARHGAP29"
"2534","9",0,1.69781855402902,0.899,0.595,0,"Peg10",TRUE,"ENSMUSG00000092035","ENSG00000242265","PEG10","PEG10"
"2535","9",2.30694655681275e-37,1.69416943381395,0.207,0.079,7.44797695866997e-33,"Slc16a10",TRUE,"ENSMUSG00000019838","ENSG00000112394","SLC16A10","SLC16A10"
"2536","9",6.92867096592243e-120,1.69246858413247,0.118,0.05,2.23692142134806e-115,"Kcnc2",TRUE,"ENSMUSG00000035681","ENSG00000166006","KCNC2","KCNC2"
"2537","9",9.02379144819713e-145,-1.69112597369673,0.12,0.281,2.91333106905044e-140,"Rapgef5",TRUE,"ENSMUSG00000041992","ENSG00000136237","RAPGEF5","RAPGEF5"
"2538","9",1.90618780651626e-97,-1.68762376314803,0.064,0.158,6.15412733333773e-93,"Triml2",TRUE,"ENSMUSG00000091490","ENSG00000179046","TRIML2","TRIML2"
"2539","9",0,1.68326514142873,0.831,0.458,0,"Fstl1",TRUE,"ENSMUSG00000022816","ENSG00000163430","FSTL1","FSTL1"
